,date,value,community
3794,2016-01-01,117000,76
3795,2016-02-01,113000,76
3796,2016-03-01,112500,76
3797,2016-04-01,115000,76
3798,2016-05-01,116000,76
3799,2016-06-01,117000,76
3800,2016-07-01,125000,76
3801,2016-08-01,124500,76
3802,2016-09-01,132000,76
3803,2016-10-01,115000,76
3804,2016-11-01,115000,76
3805,2016-12-01,113500,76
3806,2017-01-01,120000,76
3807,2012-01-01,263000,36
3808,2012-02-01,250000,36
3809,2012-03-01,258000,36
3810,2012-04-01,250000,36
3811,2012-05-01,225000,36
3812,2012-06-01,117500,36
3813,2012-07-01,84750,36
3814,2012-08-01,231000,36
3815,2012-09-01,231000,36
3816,2012-10-01,240000,36
3817,2012-11-01,205000,36
3818,2012-12-01,219250,36
3819,2013-01-01,194000,36
3820,2013-02-01,111250,36
3821,2013-03-01,117500,36
3822,2013-04-01,111250,36
3823,2013-05-01,169000,36
3824,2013-06-01,95000,36
3825,2013-07-01,130000,36
3826,2013-08-01,125000,36
3827,2013-09-01,127500,36
3828,2013-10-01,140500,36
3829,2013-11-01,124000,36
3830,2013-12-01,121000,36
3831,2014-01-01,120000,36
3832,2014-02-01,120000,36
3833,2014-03-01,146750,36
3834,2014-04-01,146750,36
3835,2014-05-01,142250,36
3836,2014-06-01,126500,36
3837,2014-07-01,115750,36
3838,2014-08-01,405000,36
3839,2014-09-01,322500,36
3840,2014-10-01,312000,36
3841,2014-11-01,345000,36
3842,2014-12-01,312000,36
3843,2015-01-01,330000,36
3844,2015-02-01,260000,36
3845,2015-03-01,260000,36
3846,2015-04-01,255000,36
3847,2015-05-01,255000,36
3848,2015-06-01,330000,36
3849,2015-07-01,330000,36
3850,2015-08-01,300000,36
3851,2015-09-01,281750,36
3852,2015-10-01,220000,36
3853,2015-11-01,176000,36
3854,2015-12-01,153000,36
3855,2016-01-01,211500,36
3856,2016-02-01,211500,36
3857,2016-03-01,346000,36
3858,2016-04-01,397500,36
3859,2016-05-01,303000,36
3860,2016-06-01,303000,36
3861,2016-07-01,297000,36
3862,2016-08-01,297000,36
3863,2016-09-01,257000,36
3864,2016-10-01,180000,36
3865,2016-11-01,250000,36
3866,2016-12-01,255000,36
3867,2017-01-01,342500,36
3868,2012-01-01,115000,28
3869,2012-02-01,153000,28
3870,2012-03-01,153000,28
3871,2012-04-01,144000,28
3872,2012-05-01,112500,28
3873,2012-06-01,155000,28
3874,2012-07-01,125000,28
3875,2012-08-01,125000,28
3876,2012-09-01,125000,28
3877,2012-10-01,137500,28
3878,2012-11-01,91000,28
3879,2012-12-01,165500,28
3880,2013-01-01,131000,28
3881,2013-02-01,160000,28
3882,2013-03-01,160000,28
3883,2013-04-01,166750,28
3884,2013-05-01,162000,28
3885,2013-06-01,237500,28
3886,2013-07-01,198000,28
3887,2013-08-01,179000,28
3888,2013-09-01,141500,28
3889,2013-10-01,137000,28
3890,2013-11-01,124250,28
3891,2013-12-01,129250,28
3892,2014-01-01,130000,28
3893,2014-02-01,186000,28
3894,2014-03-01,225000,28
3895,2014-04-01,225000,28
3896,2014-05-01,180000,28
3897,2014-06-01,180000,28
3898,2014-07-01,180000,28
3899,2014-08-01,159500,28
3900,2014-09-01,154750,28
3901,2014-10-01,224000,28
3902,2014-11-01,201000,28
3903,2014-12-01,201000,28
3904,2015-01-01,175000,28
3905,2015-02-01,159000,28
3906,2015-03-01,181500,28
3907,2015-04-01,175000,28
3908,2015-05-01,204000,28
3909,2015-06-01,195000,28
3910,2015-07-01,340250,28
3911,2015-08-01,324750,28
3912,2015-09-01,273500,28
3913,2015-10-01,185500,28
3914,2015-11-01,193500,28
3915,2015-12-01,192250,28
3916,2016-01-01,193500,28
3917,2016-02-01,204500,28
3918,2016-03-01,204000,28
3919,2016-04-01,251250,28
3920,2016-05-01,225000,28
3921,2016-06-01,275000,28
3922,2016-07-01,208750,28
3923,2016-08-01,215000,28
3924,2016-09-01,235000,28
3925,2016-10-01,250000,28
3926,2016-11-01,225000,28
3927,2016-12-01,200000,28
3928,2017-01-01,200000,28
3929,2012-01-01,155000,15
3930,2012-02-01,150000,15
3931,2012-03-01,150000,15
3932,2012-04-01,160000,15
3933,2012-05-01,160000,15
3934,2012-06-01,162500,15
3935,2012-07-01,165000,15
3936,2012-08-01,163500,15
3937,2012-09-01,165000,15
3938,2012-10-01,162500,15
3939,2012-11-01,170000,15
3940,2012-12-01,184000,15
3941,2013-01-01,184000,15
3942,2013-02-01,175000,15
3943,2013-03-01,185000,15
3944,2013-04-01,190000,15
3945,2013-05-01,194000,15
3946,2013-06-01,185000,15
3947,2013-07-01,218750,15
3948,2013-08-01,230000,15
3949,2013-09-01,220000,15
3950,2013-10-01,199000,15
3951,2013-11-01,207500,15
3952,2013-12-01,215000,15
3953,2014-01-01,215000,15
3954,2014-02-01,215000,15
3955,2014-03-01,206000,15
3956,2014-04-01,206000,15
3957,2014-05-01,214000,15
3958,2014-06-01,227500,15
3959,2014-07-01,230000,15
3960,2014-08-01,227250,15
3961,2014-09-01,238500,15
3962,2014-10-01,236750,15
3963,2014-11-01,246500,15
3964,2014-12-01,237750,15
3965,2015-01-01,239000,15
3966,2015-02-01,240000,15
3967,2015-03-01,250000,15
3968,2015-04-01,255000,15
3969,2015-05-01,254000,15
3970,2015-06-01,258000,15
3971,2015-07-01,250000,15
3972,2015-08-01,259000,15
3973,2015-09-01,263000,15
3974,2015-10-01,255000,15
3975,2015-11-01,259000,15
3976,2015-12-01,250000,15
3977,2016-01-01,251250,15
3978,2016-02-01,245000,15
3979,2016-03-01,245000,15
3980,2016-04-01,259000,15
3981,2016-05-01,261500,15
3982,2016-06-01,260750,15
3983,2016-07-01,265000,15
3984,2016-08-01,268000,15
3985,2016-09-01,285000,15
3986,2016-10-01,285000,15
3987,2016-11-01,287000,15
3988,2016-12-01,280500,15
3989,2017-01-01,280750,15
3990,2012-01-01,41000,50
3991,2012-02-01,42250,50
3992,2012-03-01,35000,50
3993,2012-04-01,42250,50
3994,2012-06-01,24000,50
3995,2012-07-01,42500,50
3996,2012-08-01,43000,50
3997,2012-09-01,61000,50
3998,2012-10-01,118000,50
3999,2012-11-01,131250,50
4000,2012-12-01,118000,50
4001,2013-01-01,80500,50
4002,2013-02-01,80500,50
4003,2013-03-01,96750,50
4004,2013-04-01,96750,50
4005,2013-05-01,51500,50
4006,2013-06-01,46500,50
4007,2013-07-01,46500,50
4008,2013-08-01,131500,50
4009,2013-09-01,135000,50
4010,2013-10-01,130000,50
4011,2013-11-01,49000,50
4012,2013-12-01,54500,50
4013,2014-01-01,60000,50
4014,2014-02-01,65000,50
4015,2014-03-01,132500,50
4016,2014-04-01,95500,50
4017,2014-05-01,50000,50
4018,2014-06-01,48000,50
4019,2014-07-01,68500,50
4020,2014-08-01,70000,50
4021,2014-09-01,89000,50
4022,2014-10-01,113000,50
4023,2014-11-01,85000,50
4024,2014-12-01,60250,50
4025,2015-01-01,72500,50
4026,2015-02-01,70000,50
4027,2015-03-01,82500,50
4028,2015-04-01,60250,50
4029,2015-05-01,60500,50
4030,2015-06-01,76000,50
4031,2015-07-01,129000,50
4032,2015-08-01,139500,50
4033,2015-09-01,90000,50
4034,2015-10-01,95000,50
4035,2015-11-01,107500,50
4036,2015-12-01,107500,50
4037,2016-01-01,107500,50
4038,2016-02-01,95000,50
4039,2016-03-01,95000,50
4040,2016-04-01,125000,50
4041,2016-05-01,60250,50
4042,2016-06-01,125000,50
4043,2016-07-01,80000,50
4044,2016-08-01,103250,50
4045,2016-09-01,71500,50
4046,2016-10-01,55000,50
4047,2016-11-01,55000,50
4048,2016-12-01,97500,50
4049,2017-01-01,83000,50
4050,2012-01-01,304500,7
4051,2012-02-01,335000,7
4052,2012-03-01,269250,7
4053,2012-04-01,266750,7
4054,2012-05-01,292500,7
4055,2012-06-01,348750,7
4056,2012-07-01,315000,7
4057,2012-08-01,310750,7
4058,2012-09-01,327750,7
4059,2012-10-01,335000,7
4060,2012-11-01,314500,7
4061,2012-12-01,269000,7
4062,2013-01-01,280000,7
4063,2013-02-01,330000,7
4064,2013-03-01,294500,7
4065,2013-04-01,345000,7
4066,2013-05-01,274750,7
4067,2013-06-01,251250,7
4068,2013-07-01,267500,7
4069,2013-08-01,288000,7
4070,2013-09-01,291500,7
4071,2013-10-01,295000,7
4072,2013-11-01,295000,7
4073,2013-12-01,300000,7
4074,2014-01-01,300000,7
4075,2014-02-01,265000,7
4076,2014-03-01,300000,7
4077,2014-04-01,270000,7
4078,2014-05-01,322500,7
4079,2014-06-01,322500,7
4080,2014-07-01,325000,7
4081,2014-08-01,325000,7
4082,2014-09-01,315000,7
4083,2014-10-01,325000,7
4084,2014-11-01,330000,7
4085,2014-12-01,344000,7
4086,2015-01-01,354000,7
4087,2015-02-01,360000,7
4088,2015-03-01,360000,7
4089,2015-04-01,324000,7
4090,2015-05-01,328000,7
4091,2015-06-01,317500,7
4092,2015-07-01,328000,7
4093,2015-08-01,330000,7
4094,2015-09-01,317750,7
4095,2015-10-01,326000,7
4096,2015-11-01,341500,7
4097,2015-12-01,359000,7
4098,2016-01-01,340000,7
4099,2016-02-01,325000,7
4100,2016-03-01,294500,7
4101,2016-04-01,332500,7
4102,2016-05-01,375000,7
4103,2016-06-01,352500,7
4104,2016-07-01,354250,7
4105,2016-08-01,337500,7
4106,2016-09-01,335000,7
4107,2016-10-01,350000,7
4108,2016-11-01,367500,7
4109,2016-12-01,360000,7
4110,2017-01-01,300000,7
4111,2014-02-01,26000,54
4112,2014-03-01,26000,54
4113,2014-04-01,52500,54
4114,2014-05-01,79000,54
4115,2014-06-01,79000,54
4116,2016-07-01,26000,54
4117,2016-08-01,26000,54
4118,2016-11-01,27500,54
4119,2016-12-01,27500,54
4120,2017-01-01,27500,54
4121,2012-01-01,60000,1
4122,2012-02-01,58000,1
4123,2012-03-01,53000,1
4124,2012-04-01,57000,1
4125,2012-05-01,62500,1
4126,2012-06-01,57000,1
4127,2012-07-01,58500,1
4128,2012-08-01,65250,1
4129,2012-09-01,70000,1
4130,2012-10-01,75000,1
4131,2012-11-01,70000,1
4132,2012-12-01,75000,1
4133,2013-01-01,68000,1
4134,2013-02-01,71500,1
4135,2013-03-01,75000,1
4136,2013-04-01,83000,1
4137,2013-05-01,86000,1
4138,2013-06-01,77000,1
4139,2013-07-01,86000,1
4140,2013-08-01,92000,1
4141,2013-09-01,134500,1
4142,2013-10-01,113500,1
4143,2013-11-01,123750,1
4144,2013-12-01,107000,1
4145,2014-01-01,115000,1
4146,2014-02-01,114000,1
4147,2014-03-01,102000,1
4148,2014-04-01,99000,1
4149,2014-05-01,98000,1
4150,2014-06-01,130000,1
4151,2014-07-01,136750,1
4152,2014-08-01,141250,1
4153,2014-09-01,135000,1
4154,2014-10-01,131500,1
4155,2014-11-01,135000,1
4156,2014-12-01,141500,1
4157,2015-01-01,150000,1
4158,2015-02-01,149000,1
4159,2015-03-01,153500,1
4160,2015-04-01,152500,1
4161,2015-05-01,167500,1
4162,2015-06-01,161000,1
4163,2015-07-01,171250,1
4164,2015-08-01,173750,1
4165,2015-09-01,175000,1
4166,2015-10-01,179750,1
4167,2015-11-01,171500,1
4168,2015-12-01,172500,1
4169,2016-01-01,157000,1
4170,2016-02-01,155000,1
4171,2016-03-01,146000,1
4172,2016-04-01,156750,1
4173,2016-05-01,168000,1
4174,2016-06-01,180000,1
4175,2016-07-01,169000,1
4176,2016-08-01,190000,1
4177,2016-09-01,182500,1
4178,2016-10-01,171000,1
4179,2016-11-01,172000,1
4180,2016-12-01,170000,1
4181,2017-01-01,194500,1
4182,2012-01-01,512500,5
4183,2012-02-01,455000,5
4184,2012-03-01,515000,5
4185,2012-04-01,366000,5
4186,2012-05-01,385000,5
4187,2012-06-01,390500,5
4188,2012-07-01,490000,5
4189,2012-08-01,515000,5
4190,2012-09-01,485000,5
4191,2012-10-01,428000,5
4192,2012-11-01,422500,5
4193,2012-12-01,395000,5
4194,2013-01-01,428500,5
4195,2013-02-01,437000,5
4196,2013-03-01,452000,5
4197,2013-04-01,452000,5
4198,2013-05-01,452000,5
4199,2013-06-01,493500,5
4200,2013-07-01,492000,5
4201,2013-08-01,485000,5
4202,2013-09-01,452500,5
4203,2013-10-01,439000,5
4204,2013-11-01,420000,5
4205,2013-12-01,423500,5
4206,2014-01-01,543500,5
4207,2014-02-01,567500,5
4208,2014-03-01,534750,5
4209,2014-04-01,475000,5
4210,2014-05-01,426000,5
4211,2014-06-01,422500,5
4212,2014-07-01,407000,5
4213,2014-08-01,420500,5
4214,2014-09-01,462000,5
4215,2014-10-01,547500,5
4216,2014-11-01,584000,5
4217,2014-12-01,540000,5
4218,2015-01-01,545000,5
4219,2015-02-01,443750,5
4220,2015-03-01,470000,5
4221,2015-04-01,430000,5
4222,2015-05-01,456000,5
4223,2015-06-01,506000,5
4224,2015-07-01,456000,5
4225,2015-08-01,450000,5
4226,2015-09-01,434500,5
4227,2015-10-01,445000,5
4228,2015-11-01,462000,5
4229,2015-12-01,519250,5
4230,2016-01-01,482500,5
4231,2016-02-01,438250,5
4232,2016-03-01,446500,5
4233,2016-04-01,465500,5
4234,2016-05-01,466000,5
4235,2016-06-01,458250,5
4236,2016-07-01,449500,5
4237,2016-08-01,460500,5
4238,2016-09-01,495000,5
4239,2016-10-01,487500,5
4240,2016-11-01,515000,5
4241,2016-12-01,550000,5
4242,2017-01-01,504000,5
4243,2012-01-01,63500,49
4244,2012-02-01,77500,49
4245,2012-03-01,56000,49
4246,2012-04-01,53000,49
4247,2012-05-01,75000,49
4248,2012-06-01,75000,49
4249,2012-07-01,111000,49
4250,2012-08-01,110000,49
4251,2012-09-01,84500,49
4252,2012-10-01,74000,49
4253,2012-11-01,70250,49
4254,2012-12-01,58500,49
4255,2013-01-01,49000,49
4256,2013-02-01,44750,49
4257,2013-03-01,42000,49
4258,2013-04-01,52000,49
4259,2013-05-01,46750,49
4260,2013-06-01,47500,49
4261,2013-07-01,46500,49
4262,2013-08-01,45299,49
4263,2013-09-01,39750,49
4264,2013-10-01,38250,49
4265,2013-11-01,41500,49
4266,2013-12-01,50000,49
4267,2014-01-01,58000,49
4268,2014-02-01,58000,49
4269,2014-03-01,68755,49
4270,2014-04-01,64750,49
4271,2014-05-01,100000,49
4272,2014-06-01,57500,49
4273,2014-07-01,60000,49
4274,2014-08-01,51500,49
4275,2014-09-01,95600,49
4276,2014-10-01,112500,49
4277,2014-11-01,115000,49
4278,2014-12-01,78000,49
4279,2015-01-01,100000,49
4280,2015-02-01,95000,49
4281,2015-03-01,100000,49
4282,2015-04-01,59000,49
4283,2015-05-01,124000,49
4284,2015-06-01,128000,49
4285,2015-07-01,127500,49
4286,2015-08-01,125500,49
4287,2015-09-01,104000,49
4288,2015-10-01,85000,49
4289,2015-11-01,87500,49
4290,2015-12-01,102500,49
4291,2016-01-01,102500,49
4292,2016-02-01,110000,49
4293,2016-03-01,94250,49
4294,2016-04-01,90000,49
4295,2016-05-01,52500,49
4296,2016-06-01,51250,49
4297,2016-07-01,49500,49
4298,2016-08-01,87500,49
4299,2016-09-01,90000,49
4300,2016-10-01,95000,49
4301,2016-11-01,97500,49
4302,2016-12-01,103000,49
4303,2017-01-01,115000,49
4304,2012-01-01,255000,12
4305,2012-02-01,279000,12
4306,2012-03-01,280000,12
4307,2012-04-01,307500,12
4308,2012-05-01,350000,12
4309,2012-06-01,315000,12
4310,2012-07-01,335000,12
4311,2012-08-01,357000,12
4312,2012-09-01,402500,12
4313,2012-10-01,402500,12
4314,2012-11-01,381250,12
4315,2012-12-01,388500,12
4316,2013-01-01,369750,12
4317,2013-02-01,305500,12
4318,2013-03-01,320000,12
4319,2013-04-01,275000,12
4320,2013-05-01,323000,12
4321,2013-06-01,340250,12
4322,2013-07-01,340500,12
4323,2013-08-01,340000,12
4324,2013-09-01,355500,12
4325,2013-10-01,369500,12
4326,2013-11-01,407500,12
4327,2013-12-01,407500,12
4328,2014-01-01,410000,12
4329,2014-02-01,341000,12
4330,2014-03-01,355000,12
4331,2014-04-01,369500,12
4332,2014-05-01,422500,12
4333,2014-06-01,405000,12
4334,2014-07-01,415000,12
4335,2014-08-01,415000,12
4336,2014-09-01,422500,12
4337,2014-10-01,413500,12
4338,2014-11-01,372500,12
4339,2014-12-01,320000,12
4340,2015-01-01,330000,12
4341,2015-02-01,332000,12
4342,2015-03-01,375000,12
4343,2015-04-01,336000,12
4344,2015-05-01,375000,12
4345,2015-06-01,380000,12
4346,2015-07-01,410000,12
4347,2015-08-01,385000,12
4348,2015-09-01,383000,12
4349,2015-10-01,370000,12
4350,2015-11-01,384000,12
4351,2015-12-01,397500,12
4352,2016-01-01,416000,12
4353,2016-02-01,391000,12
4354,2016-03-01,337500,12
4355,2016-04-01,303500,12
4356,2016-05-01,362500,12
4357,2016-06-01,460000,12
4358,2016-07-01,448750,12
4359,2016-08-01,425500,12
4360,2016-09-01,420250,12
4361,2016-10-01,425000,12
4362,2016-11-01,412000,12
4363,2016-12-01,390000,12
4364,2017-01-01,395000,12
4365,2012-01-01,114000,70
4366,2012-02-01,115000,70
4367,2012-03-01,116000,70
4368,2012-04-01,115000,70
4369,2012-05-01,115000,70
4370,2012-06-01,128250,70
4371,2012-07-01,128000,70
4372,2012-08-01,119000,70
4373,2012-09-01,109500,70
4374,2012-10-01,103250,70
4375,2012-11-01,97250,70
4376,2012-12-01,90000,70
4377,2013-01-01,90500,70
4378,2013-02-01,101000,70
4379,2013-03-01,102000,70
4380,2013-04-01,103000,70
4381,2013-05-01,106450,70
4382,2013-06-01,116000,70
4383,2013-07-01,95500,70
4384,2013-08-01,121000,70
4385,2013-09-01,134500,70
4386,2013-10-01,135000,70
4387,2013-11-01,128250,70
4388,2013-12-01,123000,70
4389,2014-01-01,128500,70
4390,2014-02-01,133250,70
4391,2014-03-01,130750,70
4392,2014-04-01,120000,70
4393,2014-05-01,127750,70
4394,2014-06-01,130250,70
4395,2014-07-01,141250,70
4396,2014-08-01,148500,70
4397,2014-09-01,147000,70
4398,2014-10-01,148500,70
4399,2014-11-01,150000,70
4400,2014-12-01,155000,70
4401,2015-01-01,151500,70
4402,2015-02-01,145000,70
4403,2015-03-01,141500,70
4404,2015-04-01,146750,70
4405,2015-05-01,147000,70
4406,2015-06-01,159250,70
4407,2015-07-01,162500,70
4408,2015-08-01,170250,70
4409,2015-09-01,175000,70
4410,2015-10-01,167500,70
4411,2015-11-01,163000,70
4412,2015-12-01,159500,70
4413,2016-01-01,160000,70
4414,2016-02-01,158000,70
4415,2016-03-01,165000,70
4416,2016-04-01,157000,70
4417,2016-05-01,160000,70
4418,2016-06-01,160000,70
4419,2016-07-01,195000,70
4420,2016-08-01,188500,70
4421,2016-09-01,198000,70
4422,2016-10-01,180000,70
4423,2016-11-01,178000,70
4424,2016-12-01,177500,70
4425,2017-01-01,172000,70
4426,2012-01-01,95000,46
4427,2012-02-01,95000,46
4428,2012-03-01,95000,46
4429,2012-04-01,55000,46
4430,2012-05-01,38250,46
4431,2012-06-01,41000,46
4432,2012-07-01,58500,46
4433,2012-08-01,58500,46
4434,2012-09-01,87500,46
4435,2012-10-01,63000,46
4436,2012-11-01,60000,46
4437,2012-12-01,50500,46
4438,2013-01-01,43000,46
4439,2013-02-01,50500,46
4440,2013-03-01,125750,46
4441,2013-04-01,155000,46
4442,2013-05-01,142500,46
4443,2013-06-01,129000,46
4444,2013-07-01,95000,46
4445,2013-08-01,83000,46
4446,2013-09-01,70000,46
4447,2013-10-01,59649,46
4448,2013-11-01,70000,46
4449,2013-12-01,28000,46
4450,2014-01-01,43500,46
4451,2014-02-01,32000,46
4452,2014-03-01,87000,46
4453,2014-04-01,109250,46
4454,2014-05-01,81500,46
4455,2014-06-01,64000,46
4456,2014-07-01,64000,46
4457,2014-08-01,109500,46
4458,2014-09-01,114500,46
4459,2014-10-01,145500,46
4460,2014-11-01,156000,46
4461,2014-12-01,145500,46
4462,2015-01-01,121000,46
4463,2015-02-01,72000,46
4464,2015-03-01,80000,46
4465,2015-04-01,90000,46
4466,2015-05-01,116500,46
4467,2015-06-01,116250,46
4468,2015-07-01,116500,46
4469,2015-08-01,102750,46
4470,2015-09-01,122500,46
4471,2015-10-01,120000,46
4472,2015-11-01,122500,46
4473,2015-12-01,125000,46
4474,2016-01-01,127500,46
4475,2016-02-01,130000,46
4476,2016-03-01,125000,46
4477,2016-04-01,139000,46
4478,2016-05-01,125000,46
4479,2016-06-01,178000,46
4480,2016-07-01,141500,46
4481,2016-08-01,140000,46
4482,2016-09-01,125000,46
4483,2016-10-01,135000,46
4484,2016-11-01,135000,46
4485,2016-12-01,148500,46
4486,2017-01-01,79000,46
4487,2012-02-01,93000,51
4488,2012-03-01,66500,51
4489,2012-04-01,40000,51
4490,2012-05-01,30500,51
4491,2012-06-01,24000,51
4492,2012-07-01,29750,51
4493,2012-08-01,43000,51
4494,2012-09-01,43000,51
4495,2012-10-01,38500,51
4496,2012-11-01,38500,51
4497,2012-12-01,38500,51
4498,2013-01-01,40000,51
4499,2013-02-01,40000,51
4500,2013-03-01,40000,51
4501,2013-06-01,28000,51
4502,2013-07-01,39000,51
4503,2013-08-01,34000,51
4504,2013-09-01,38000,51
4505,2013-10-01,34000,51
4506,2013-11-01,27500,51
4507,2013-12-01,28250,51
4508,2014-01-01,28250,51
4509,2014-02-01,25750,51
4510,2014-03-01,22500,51
4511,2014-04-01,22500,51
4512,2014-05-01,24599,51
4513,2014-06-01,24599,51
4514,2014-07-01,24500,51
4515,2014-08-01,59250,51
4516,2014-09-01,28500,51
4517,2014-10-01,59250,51
4518,2014-11-01,125000,51
4519,2014-12-01,125000,51
4520,2015-01-01,115000,51
4521,2015-02-01,105500,51
4522,2015-03-01,96000,51
4523,2015-07-01,31000,51
4524,2015-08-01,31000,51
4525,2015-09-01,59000,51
4526,2015-10-01,69000,51
4527,2015-11-01,74000,51
4528,2015-12-01,56250,51
4529,2016-01-01,38000,51
4530,2016-02-01,36000,51
4531,2016-03-01,30500,51
4532,2016-04-01,28500,51
4533,2016-05-01,30500,51
4534,2016-06-01,40000,51
4535,2016-07-01,40000,51
4536,2016-09-01,45000,51
4537,2016-10-01,89500,51
4538,2016-11-01,89500,51
4539,2016-12-01,96000,51
4540,2017-01-01,72000,51
4541,2012-01-01,50000,43
4542,2012-02-01,68000,43
4543,2012-03-01,72500,43
4544,2012-04-01,100000,43
4545,2012-05-01,81000,43
4546,2012-06-01,49500,43
4547,2012-07-01,50750,43
4548,2012-08-01,51000,43
4549,2012-09-01,60000,43
4550,2012-10-01,59000,43
4551,2012-11-01,45500,43
4552,2012-12-01,41250,43
4553,2013-01-01,42250,43
4554,2013-02-01,40000,43
4555,2013-03-01,41000,43
4556,2013-04-01,35000,43
4557,2013-05-01,34000,43
4558,2013-06-01,40000,43
4559,2013-07-01,43000,43
4560,2013-08-01,41250,43
4561,2013-09-01,45000,43
4562,2013-10-01,58500,43
4563,2013-11-01,72750,43
4564,2013-12-01,75000,43
4565,2014-01-01,72500,43
4566,2014-02-01,100000,43
4567,2014-03-01,60500,43
4568,2014-04-01,47000,43
4569,2014-05-01,41500,43
4570,2014-06-01,41000,43
4571,2014-07-01,50000,43
4572,2014-08-01,42000,43
4573,2014-09-01,50000,43
4574,2014-10-01,92000,43
4575,2014-11-01,93500,43
4576,2014-12-01,70000,43
4577,2015-01-01,52000,43
4578,2015-02-01,76000,43
4579,2015-03-01,76250,43
4580,2015-04-01,60000,43
4581,2015-05-01,48250,43
4582,2015-06-01,46750,43
4583,2015-07-01,81000,43
4584,2015-08-01,81000,43
4585,2015-09-01,132500,43
4586,2015-10-01,98000,43
4587,2015-11-01,129250,43
4588,2015-12-01,85000,43
4589,2016-01-01,99500,43
4590,2016-02-01,86000,43
4591,2016-03-01,86000,43
4592,2016-04-01,81500,43
4593,2016-05-01,110000,43
4594,2016-06-01,75000,43
4595,2016-07-01,98500,43
4596,2016-08-01,110000,43
4597,2016-09-01,87000,43
4598,2016-10-01,92500,43
4599,2016-11-01,71500,43
4600,2016-12-01,101500,43
4601,2017-01-01,98000,43
4602,2012-01-01,80000,28
4603,2012-02-01,84000,28
4604,2012-03-01,84000,28
4605,2012-04-01,70000,28
4606,2012-05-01,60900,28
4607,2012-06-01,72950,28
4608,2012-07-01,80000,28
4609,2012-08-01,96000,28
4610,2012-09-01,95500,28
4611,2012-10-01,99250,28
4612,2012-11-01,120000,28
4613,2012-12-01,154500,28
4614,2013-01-01,90000,28
4615,2013-02-01,100000,28
4616,2013-03-01,100000,28
4617,2013-04-01,101000,28
4618,2013-05-01,104500,28
4619,2013-06-01,120000,28
4620,2013-07-01,117750,28
4621,2013-08-01,134000,28
4622,2013-09-01,114000,28
4623,2013-10-01,114000,28
4624,2013-11-01,104500,28
4625,2013-12-01,100000,28
4626,2014-01-01,102250,28
4627,2014-02-01,100000,28
4628,2014-03-01,106250,28
4629,2014-04-01,110000,28
4630,2014-05-01,126500,28
4631,2014-06-01,126500,28
4632,2014-07-01,135000,28
4633,2014-08-01,149500,28
4634,2014-09-01,145000,28
4635,2014-10-01,155000,28
4636,2014-11-01,155000,28
4637,2014-12-01,146000,28
4638,2015-01-01,138000,28
4639,2015-02-01,146000,28
4640,2015-03-01,153500,28
4641,2015-04-01,204750,28
4642,2015-05-01,261000,28
4643,2015-06-01,261000,28
4644,2015-07-01,213000,28
4645,2015-08-01,155500,28
4646,2015-09-01,151000,28
4647,2015-10-01,185000,28
4648,2015-11-01,210000,28
4649,2015-12-01,185000,28
4650,2016-01-01,231000,28
4651,2016-02-01,290000,28
4652,2016-03-01,338500,28
4653,2016-04-01,277500,28
4654,2016-05-01,185000,28
4655,2016-06-01,224750,28
4656,2016-07-01,224750,28
4657,2016-08-01,212500,28
4658,2016-09-01,199000,28
4659,2016-10-01,199500,28
4660,2016-11-01,199000,28
4661,2016-12-01,199500,28
4662,2017-01-01,185500,28
4663,2012-01-01,329500,24
4664,2012-02-01,440750,24
4665,2012-03-01,440500,24
4666,2012-04-01,374000,24
4667,2012-05-01,354500,24
4668,2012-06-01,368000,24
4669,2012-07-01,356000,24
4670,2012-08-01,360000,24
4671,2012-09-01,385000,24
4672,2012-10-01,380000,24
4673,2012-11-01,413500,24
4674,2012-12-01,445000,24
4675,2013-01-01,388500,24
4676,2013-02-01,320750,24
4677,2013-03-01,316500,24
4678,2013-04-01,342000,24
4679,2013-05-01,585000,24
4680,2013-06-01,505000,24
4681,2013-07-01,467500,24
4682,2013-08-01,392000,24
4683,2013-09-01,421500,24
4684,2013-10-01,396000,24
4685,2013-11-01,423500,24
4686,2013-12-01,410000,24
4687,2014-01-01,425000,24
4688,2014-02-01,397000,24
4689,2014-03-01,340000,24
4690,2014-04-01,311750,24
4691,2014-05-01,466500,24
4692,2014-06-01,470000,24
4693,2014-07-01,455000,24
4694,2014-08-01,450000,24
4695,2014-09-01,425000,24
4696,2014-10-01,435000,24
4697,2014-11-01,510000,24
4698,2014-12-01,530500,24
4699,2015-01-01,500000,24
4700,2015-02-01,435000,24
4701,2015-03-01,435000,24
4702,2015-04-01,446000,24
4703,2015-05-01,490000,24
4704,2015-06-01,415000,24
4705,2015-07-01,413500,24
4706,2015-08-01,407500,24
4707,2015-09-01,409250,24
4708,2015-10-01,413000,24
4709,2015-11-01,439750,24
4710,2015-12-01,448000,24
4711,2016-01-01,460250,24
4712,2016-02-01,458000,24
4713,2016-03-01,430000,24
4714,2016-04-01,416000,24
4715,2016-05-01,437500,24
4716,2016-06-01,475000,24
4717,2016-07-01,486500,24
4718,2016-08-01,482000,24
4719,2016-09-01,485000,24
4720,2016-10-01,450000,24
4721,2016-11-01,460000,24
4722,2016-12-01,439000,24
4723,2017-01-01,467000,24
4724,2012-01-01,332500,28
4725,2012-02-01,264000,28
