2016, 41.798465, -87.625692, 60609, 57
2016, 41.943056, -87.778187, 60634, 55
2016, 41.794048, -87.690261, 60632, 80
2016, 41.901417, -87.633632, 60610, 59
2016, 41.88295, -87.699187, 60612, 57
2016, 41.87987, -87.680315, 60612, 48
2016, 41.858883, -87.715744, 60623, 51
2016, 41.817349, -87.599067, 60653, 50
2016, 41.889178, -87.705108, 60612, 51
2016, 41.7799, -87.617214, 60637, 22
2016, 41.740184, -87.601174, 60619, 36
2016, 41.970949, -87.654758, 60640, 84
2016, 41.873815, -87.702241, 60612, 75
2016, 41.861836, -87.703139, 60623, 55
2016, 41.814358, -87.616618, 60653, 30
2016, 41.760673, -87.606791, 60619, 63
2016, 41.760332, -87.556789, 60649, 68
2016, 41.897819, -87.746731, 60651, 69
2016, 42.007703, -87.673168, 60626, 52
2016, 41.742351, -87.70961, 60652, 71
2016, 41.772727, -87.637277, 60621, 53
2016, 41.775305, -87.728884, 60629, 67
2016, 41.878799, -87.724661, 60624, 50
2016, 41.681031, -87.646994, 60643, 50
2016, 41.747186, -87.62804, 60620, 57
2016, 41.765335, -87.641335, 60621, 50
2016, 41.748868, -87.634751, 60620, 48
2016, 41.879118, -87.68696, 60612, 69
2016, 41.873587, -87.749276, 60644, 25
2016, 41.883568, -87.669477, 60612, 93
2016, 41.733132, -87.589589, 60619, 82
2016, 41.905294, -87.685756, 60622, 26
2016, 41.672309, -87.650539, 60643, 60
2016, 41.726107, -87.582182, 60617, 75
2016, 41.8239, -87.692077, 60632, 42
2016, 41.829356, -87.667817, 60609, 84
2016, 41.952492, -87.7203, 60618, 53
2016, 41.734627, -87.55755, 60617, 59
2016, 41.93397, -87.708041, 60618, 50
2016, 41.857755, -87.67521, 60608, 36
2016, 41.88621, -87.715423, 60624, 38
2016, 41.758925, -87.649217, 60621, 38
2016, 41.943054, -87.776847, 60634, 48
2016, 41.906816, -87.68305, 60622, 63
2016, 41.814499, -87.608419, 60653, 48
2016, 41.777511, -87.681061, 60636, 61
2016, 41.729692, -87.576643, 60619, 48
2016, 41.738844, -87.729955, 60652, 69
2016, 41.824377, -87.711654, 60632, 73
2016, 41.961721, -87.707151, 60625, 42
2016, 41.962308, -87.663853, 60640, 50
2016, 41.847762, -87.698946, 60623, 59
2016, 41.715665, -87.639305, 60628, 76
2016, 41.956816, -87.646083, 60613, 53
2016, 41.653733, -87.61432, 60827, 61
2016, 41.716193, -87.648044, 60643, 73
2016, 41.877979, -87.766298, 60644, 65
2016, 41.705342, -87.629869, 60628, 32
2016, 41.734125, -87.646767, 60620, 36
2016, 41.806118, -87.62503, 60615, 50
2016, 41.805204, -87.625004, 60615, 46
2016, 41.833507, -87.735299, 60623, 51
2016, 41.836169, -87.735278, 60623, 73
