,date,value,community
167,2013-12-01,435000,Logan Square
168,2014-01-01,437500,Logan Square
169,2014-02-01,408750,Logan Square
170,2014-03-01,414000,Logan Square
171,2014-04-01,395000,Logan Square
172,2014-05-01,350000,Logan Square
173,2014-06-01,363750,Logan Square
174,2014-07-01,405000,Logan Square
175,2014-08-01,435000,Logan Square
176,2014-09-01,480000,Logan Square
177,2014-10-01,450000,Logan Square
178,2014-11-01,490000,Logan Square
179,2014-12-01,418500,Logan Square
180,2015-01-01,435000,Logan Square
181,2015-02-01,390000,Logan Square
182,2015-03-01,416500,Logan Square
183,2015-04-01,399000,Logan Square
184,2015-05-01,443750,Logan Square
185,2015-06-01,448750,Logan Square
186,2015-07-01,452750,Logan Square
187,2015-08-01,445000,Logan Square
188,2015-09-01,418500,Logan Square
189,2015-10-01,402500,Logan Square
190,2015-11-01,419000,Logan Square
191,2015-12-01,455000,Logan Square
192,2016-01-01,475000,Logan Square
193,2016-02-01,444750,Logan Square
194,2016-03-01,426500,Logan Square
195,2016-04-01,451000,Logan Square
196,2016-05-01,479000,Logan Square
197,2016-06-01,460000,Logan Square
198,2016-07-01,460500,Logan Square
199,2016-08-01,421000,Logan Square
200,2016-09-01,449000,Logan Square
201,2016-10-01,440000,Logan Square
202,2016-11-01,443500,Logan Square
203,2016-12-01,441000,Logan Square
204,2017-01-01,428000,Logan Square
140,2012-03-01,117000,Burnside
141,2012-04-01,141500,Burnside
142,2012-05-01,141500,Burnside
143,2012-06-01,166000,Burnside
144,2012-07-01,157500,Burnside
145,2012-08-01,157500,Burnside
146,2012-09-01,89250,Burnside
147,2012-10-01,33500,Burnside
148,2012-11-01,33500,Burnside
149,2012-12-01,48000,Burnside
150,2013-01-01,35250,Burnside
151,2013-02-01,35250,Burnside
152,2013-04-01,1680000,Burnside
153,2013-05-01,1680000,Burnside
154,2013-06-01,1680000,Burnside
155,2013-07-01,120000,Burnside
156,2013-08-01,25000,Burnside
157,2013-09-01,25000,Burnside
158,2013-10-01,28750,Burnside
159,2013-11-01,85250,Burnside
160,2013-12-01,85250,Burnside
161,2014-01-01,85000,Burnside
162,2014-02-01,33500,Burnside
163,2014-03-01,33500,Burnside
164,2014-04-01,31750,Burnside
165,2014-05-01,68000,Burnside
166,2014-06-01,68000,Burnside
167,2014-07-01,68000,Burnside
168,2014-09-01,128250,Burnside
169,2014-10-01,128250,Burnside
170,2014-11-01,128250,Burnside
171,2014-12-01,90000,Burnside
172,2015-01-01,107250,Burnside
173,2015-02-01,107250,Burnside
174,2015-03-01,125000,Burnside
175,2015-04-01,105000,Burnside
176,2015-05-01,105000,Burnside
177,2015-08-01,121500,Burnside
178,2015-09-01,113330,Burnside
179,2015-10-01,113330,Burnside
180,2015-11-01,100000,Burnside
181,2015-12-01,83250,Burnside
182,2016-01-01,39750,Burnside
183,2016-02-01,27000,Burnside
184,2016-03-01,86000,Burnside
185,2016-04-01,145000,Burnside
186,2016-05-01,135500,Burnside
187,2016-06-01,135500,Burnside
188,2016-07-01,135500,Burnside
189,2016-08-01,130250,Burnside
190,2016-09-01,80000,Burnside
191,2016-10-01,84500,Burnside
192,2016-11-01,84500,Burnside
193,2016-12-01,145000,Burnside
194,2017-01-01,145000,Burnside
144,2012-01-01,104000,Calumet Heights
145,2012-02-01,86000,Calumet Heights
146,2012-03-01,80000,Calumet Heights
147,2012-04-01,80000,Calumet Heights
148,2012-05-01,132500,Calumet Heights
149,2012-06-01,87750,Calumet Heights
150,2012-07-01,92750,Calumet Heights
151,2012-08-01,100000,Calumet Heights
152,2012-09-01,128000,Calumet Heights
153,2012-10-01,128000,Calumet Heights
154,2012-11-01,67000,Calumet Heights
155,2012-12-01,69000,Calumet Heights
156,2013-01-01,73000,Calumet Heights
157,2013-02-01,85000,Calumet Heights
158,2013-03-01,115250,Calumet Heights
159,2013-04-01,142750,Calumet Heights
160,2013-05-01,115750,Calumet Heights
161,2013-06-01,54750,Calumet Heights
162,2013-07-01,63500,Calumet Heights
163,2013-08-01,57750,Calumet Heights
164,2013-09-01,58500,Calumet Heights
165,2013-10-01,65500,Calumet Heights
166,2013-11-01,115000,Calumet Heights
167,2013-12-01,136000,Calumet Heights
168,2014-01-01,142250,Calumet Heights
169,2014-02-01,130000,Calumet Heights
170,2014-03-01,130000,Calumet Heights
171,2014-04-01,130000,Calumet Heights
172,2014-05-01,150000,Calumet Heights
173,2014-06-01,155000,Calumet Heights
174,2014-07-01,161500,Calumet Heights
175,2014-08-01,160000,Calumet Heights
176,2014-09-01,169000,Calumet Heights
177,2014-10-01,166500,Calumet Heights
178,2014-11-01,158000,Calumet Heights
179,2014-12-01,150000,Calumet Heights
180,2015-01-01,140000,Calumet Heights
181,2015-02-01,125000,Calumet Heights
182,2015-03-01,130000,Calumet Heights
183,2015-04-01,125500,Calumet Heights
184,2015-05-01,135000,Calumet Heights
185,2015-06-01,154500,Calumet Heights
186,2015-07-01,163250,Calumet Heights
187,2015-08-01,163000,Calumet Heights
188,2015-09-01,160000,Calumet Heights
189,2015-10-01,150000,Calumet Heights
190,2015-11-01,145000,Calumet Heights
191,2015-12-01,133500,Calumet Heights
192,2016-01-01,125000,Calumet Heights
193,2016-02-01,152000,Calumet Heights
194,2016-03-01,157000,Calumet Heights
195,2016-04-01,155250,Calumet Heights
196,2016-05-01,153000,Calumet Heights
197,2016-06-01,153000,Calumet Heights
198,2016-07-01,161000,Calumet Heights
199,2016-08-01,165000,Calumet Heights
200,2016-09-01,165000,Calumet Heights
201,2016-10-01,160000,Calumet Heights
202,2016-11-01,157500,Calumet Heights
203,2016-12-01,153000,Calumet Heights
204,2017-01-01,153000,Calumet Heights
143,2012-01-01,192500,New City
144,2012-02-01,245000,New City
145,2012-03-01,187500,New City
146,2012-04-01,130000,New City
147,2012-05-01,68250,New City
148,2012-06-01,94000,New City
149,2012-07-01,117000,New City
150,2012-08-01,238000,New City
151,2012-09-01,238000,New City
152,2012-10-01,238000,New City
153,2012-11-01,155000,New City
154,2012-12-01,155000,New City
155,2013-01-01,220000,New City
156,2013-02-01,215000,New City
157,2013-03-01,265000,New City
158,2013-04-01,215000,New City
159,2013-05-01,71250,New City
160,2013-06-01,40000,New City
161,2013-07-01,62000,New City
162,2013-08-01,166000,New City
163,2013-09-01,155000,New City
164,2013-10-01,166000,New City
165,2013-11-01,142000,New City
166,2013-12-01,165000,New City
167,2014-01-01,165000,New City
168,2014-02-01,180000,New City
169,2014-03-01,194000,New City
170,2014-04-01,194000,New City
171,2014-05-01,92500,New City
172,2014-06-01,173750,New City
173,2014-07-01,255000,New City
174,2014-08-01,255000,New City
175,2014-09-01,268500,New City
176,2014-10-01,225000,New City
177,2014-11-01,250000,New City
178,2014-12-01,225000,New City
179,2015-01-01,60000,New City
180,2015-02-01,150000,New City
181,2015-03-01,169000,New City
182,2015-04-01,189000,New City
183,2015-05-01,225000,New City
184,2015-06-01,224500,New City
185,2015-07-01,266000,New City
186,2015-08-01,245500,New City
187,2015-09-01,230500,New City
188,2015-10-01,235000,New City
189,2015-11-01,230500,New City
190,2015-12-01,284750,New City
191,2016-01-01,284750,New City
192,2016-02-01,292500,New City
193,2016-03-01,218000,New City
194,2016-04-01,183000,New City
195,2016-05-01,168000,New City
196,2016-06-01,249900,New City
197,2016-07-01,176450,New City
198,2016-08-01,261000,New City
199,2016-09-01,225000,New City
200,2016-10-01,222000,New City
201,2016-11-01,147500,New City
202,2016-12-01,150000,New City
203,2017-01-01,150000,New City
144,2012-01-01,115000,Chatham
145,2012-02-01,101000,Chatham
146,2012-03-01,113000,Chatham
147,2012-04-01,125000,Chatham
148,2012-05-01,132500,Chatham
149,2012-06-01,125000,Chatham
150,2012-07-01,83000,Chatham
151,2012-08-01,78000,Chatham
152,2012-09-01,70000,Chatham
153,2012-10-01,94500,Chatham
154,2012-11-01,99000,Chatham
155,2012-12-01,95000,Chatham
156,2013-01-01,47000,Chatham
157,2013-02-01,115000,Chatham
158,2013-03-01,90000,Chatham
159,2013-04-01,103500,Chatham
160,2013-05-01,90000,Chatham
161,2013-06-01,102000,Chatham
162,2013-07-01,90000,Chatham
163,2013-08-01,100750,Chatham
164,2013-09-01,107250,Chatham
165,2013-10-01,141500,Chatham
166,2013-11-01,141500,Chatham
167,2013-12-01,150000,Chatham
168,2014-01-01,120000,Chatham
169,2014-02-01,139500,Chatham
170,2014-03-01,114000,Chatham
171,2014-04-01,137500,Chatham
172,2014-05-01,123000,Chatham
173,2014-06-01,121750,Chatham
174,2014-07-01,120000,Chatham
175,2014-08-01,150000,Chatham
176,2014-09-01,118500,Chatham
177,2014-10-01,117000,Chatham
178,2014-11-01,115000,Chatham
179,2014-12-01,116750,Chatham
180,2015-01-01,129000,Chatham
181,2015-02-01,124000,Chatham
182,2015-03-01,125000,Chatham
183,2015-04-01,125000,Chatham
184,2015-05-01,132000,Chatham
185,2015-06-01,123500,Chatham
186,2015-07-01,140000,Chatham
187,2015-08-01,142500,Chatham
188,2015-09-01,130000,Chatham
189,2015-10-01,100000,Chatham
190,2015-11-01,109000,Chatham
191,2015-12-01,115000,Chatham
192,2016-01-01,115000,Chatham
193,2016-02-01,101500,Chatham
194,2016-03-01,105500,Chatham
195,2016-04-01,106000,Chatham
196,2016-05-01,133250,Chatham
197,2016-06-01,133250,Chatham
198,2016-07-01,151500,Chatham
199,2016-08-01,125000,Chatham
200,2016-09-01,124000,Chatham
201,2016-10-01,150000,Chatham
202,2016-11-01,160000,Chatham
203,2016-12-01,155000,Chatham
204,2017-01-01,168000,Chatham
144,2012-01-01,52500,Chicago Lawn
145,2012-02-01,50000,Chicago Lawn
146,2012-03-01,50000,Chicago Lawn
147,2012-04-01,54500,Chicago Lawn
148,2012-05-01,51000,Chicago Lawn
149,2012-06-01,51500,Chicago Lawn
150,2012-07-01,51500,Chicago Lawn
151,2012-08-01,52000,Chicago Lawn
152,2012-09-01,58000,Chicago Lawn
153,2012-10-01,64500,Chicago Lawn
154,2012-11-01,53500,Chicago Lawn
155,2012-12-01,53500,Chicago Lawn
156,2013-01-01,50000,Chicago Lawn
157,2013-02-01,57000,Chicago Lawn
158,2013-03-01,62000,Chicago Lawn
159,2013-04-01,62000,Chicago Lawn
160,2013-05-01,59500,Chicago Lawn
161,2013-06-01,59000,Chicago Lawn
162,2013-07-01,62000,Chicago Lawn
163,2013-08-01,60000,Chicago Lawn
164,2013-09-01,64000,Chicago Lawn
165,2013-10-01,62250,Chicago Lawn
166,2013-11-01,67000,Chicago Lawn
167,2013-12-01,67000,Chicago Lawn
168,2014-01-01,70000,Chicago Lawn
169,2014-02-01,65000,Chicago Lawn
170,2014-03-01,66500,Chicago Lawn
171,2014-04-01,61000,Chicago Lawn
172,2014-05-01,61500,Chicago Lawn
173,2014-06-01,70000,Chicago Lawn
174,2014-07-01,71500,Chicago Lawn
175,2014-08-01,75000,Chicago Lawn
176,2014-09-01,73000,Chicago Lawn
177,2014-10-01,80000,Chicago Lawn
178,2014-11-01,80000,Chicago Lawn
179,2014-12-01,82500,Chicago Lawn
180,2015-01-01,95000,Chicago Lawn
181,2015-02-01,85000,Chicago Lawn
182,2015-03-01,80000,Chicago Lawn
183,2015-04-01,75000,Chicago Lawn
184,2015-05-01,75000,Chicago Lawn
185,2015-06-01,71500,Chicago Lawn
186,2015-07-01,75000,Chicago Lawn
187,2015-08-01,82500,Chicago Lawn
188,2015-09-01,89000,Chicago Lawn
189,2015-10-01,95000,Chicago Lawn
190,2015-11-01,95000,Chicago Lawn
191,2015-12-01,104000,Chicago Lawn
192,2016-01-01,105500,Chicago Lawn
193,2016-02-01,114000,Chicago Lawn
194,2016-03-01,120000,Chicago Lawn
195,2016-04-01,118000,Chicago Lawn
196,2016-05-01,130000,Chicago Lawn
197,2016-06-01,105250,Chicago Lawn
198,2016-07-01,110250,Chicago Lawn
199,2016-08-01,119500,Chicago Lawn
200,2016-09-01,124000,Chicago Lawn
201,2016-10-01,128000,Chicago Lawn
202,2016-11-01,122000,Chicago Lawn
203,2016-12-01,105000,Chicago Lawn
204,2017-01-01,104500,Chicago Lawn
144,2012-01-01,101250,Clearing
145,2012-02-01,115000,Clearing
146,2012-03-01,126500,Clearing
147,2012-04-01,120500,Clearing
148,2012-05-01,110500,Clearing
149,2012-06-01,110000,Clearing
150,2012-07-01,105000,Clearing
151,2012-08-01,122500,Clearing
152,2012-09-01,125000,Clearing
153,2012-10-01,127000,Clearing
154,2012-11-01,120000,Clearing
155,2012-12-01,120000,Clearing
156,2013-01-01,117500,Clearing
157,2013-02-01,125500,Clearing
158,2013-03-01,121000,Clearing
159,2013-04-01,125000,Clearing
160,2013-05-01,128750,Clearing
161,2013-06-01,140000,Clearing
162,2013-07-01,135000,Clearing
163,2013-08-01,130000,Clearing
164,2013-09-01,141500,Clearing
165,2013-10-01,147000,Clearing
166,2013-11-01,141000,Clearing
167,2013-12-01,140000,Clearing
168,2014-01-01,140000,Clearing
169,2014-02-01,135750,Clearing
170,2014-03-01,130000,Clearing
171,2014-04-01,150000,Clearing
172,2014-05-01,150000,Clearing
173,2014-06-01,157000,Clearing
174,2014-07-01,157000,Clearing
175,2014-08-01,176750,Clearing
176,2014-09-01,175250,Clearing
177,2014-10-01,163000,Clearing
178,2014-11-01,152000,Clearing
179,2014-12-01,142500,Clearing
180,2015-01-01,142500,Clearing
181,2015-02-01,151500,Clearing
182,2015-03-01,145000,Clearing
183,2015-04-01,140000,Clearing
184,2015-05-01,146000,Clearing
185,2015-06-01,176000,Clearing
186,2015-07-01,180000,Clearing
187,2015-08-01,176000,Clearing
188,2015-09-01,180000,Clearing
189,2015-10-01,166000,Clearing
190,2015-11-01,175500,Clearing
191,2015-12-01,171000,Clearing
192,2016-01-01,185000,Clearing
193,2016-02-01,187000,Clearing
194,2016-03-01,185000,Clearing
195,2016-04-01,190000,Clearing
196,2016-05-01,175204,Clearing
197,2016-06-01,177500,Clearing
198,2016-07-01,197750,Clearing
199,2016-08-01,199500,Clearing
200,2016-09-01,199500,Clearing
201,2016-10-01,197000,Clearing
202,2016-11-01,192750,Clearing
203,2016-12-01,195000,Clearing
204,2017-01-01,192000,Clearing
144,2012-01-01,120000,Belmont Cragin
145,2012-02-01,125500,Belmont Cragin
146,2012-03-01,122000,Belmont Cragin
147,2012-04-01,125000,Belmont Cragin
148,2012-05-01,126250,Belmont Cragin
149,2012-06-01,121125,Belmont Cragin
150,2012-07-01,121125,Belmont Cragin
151,2012-08-01,140000,Belmont Cragin
152,2012-09-01,149000,Belmont Cragin
153,2012-10-01,146000,Belmont Cragin
154,2012-11-01,143000,Belmont Cragin
155,2012-12-01,146500,Belmont Cragin
156,2013-01-01,146500,Belmont Cragin
157,2013-02-01,140000,Belmont Cragin
158,2013-03-01,112500,Belmont Cragin
159,2013-04-01,118000,Belmont Cragin
160,2013-05-01,128500,Belmont Cragin
161,2013-06-01,138000,Belmont Cragin
162,2013-07-01,145000,Belmont Cragin
163,2013-08-01,145000,Belmont Cragin
164,2013-09-01,174000,Belmont Cragin
165,2013-10-01,139500,Belmont Cragin
166,2013-11-01,144500,Belmont Cragin
167,2013-12-01,155000,Belmont Cragin
168,2014-01-01,179000,Belmont Cragin
169,2014-02-01,159500,Belmont Cragin
170,2014-03-01,155500,Belmont Cragin
171,2014-04-01,155500,Belmont Cragin
172,2014-05-01,187000,Belmont Cragin
173,2014-06-01,190000,Belmont Cragin
174,2014-07-01,199000,Belmont Cragin
175,2014-08-01,190000,Belmont Cragin
176,2014-09-01,197500,Belmont Cragin
177,2014-10-01,200000,Belmont Cragin
178,2014-11-01,201000,Belmont Cragin
179,2014-12-01,197000,Belmont Cragin
180,2015-01-01,180000,Belmont Cragin
181,2015-02-01,194750,Belmont Cragin
182,2015-03-01,194500,Belmont Cragin
183,2015-04-01,185000,Belmont Cragin
184,2015-05-01,172500,Belmont Cragin
185,2015-06-01,192500,Belmont Cragin
186,2015-07-01,210000,Belmont Cragin
187,2015-08-01,195500,Belmont Cragin
188,2015-09-01,200000,Belmont Cragin
189,2015-10-01,211500,Belmont Cragin
190,2015-11-01,186500,Belmont Cragin
191,2015-12-01,172000,Belmont Cragin
192,2016-01-01,185750,Belmont Cragin
193,2016-02-01,205000,Belmont Cragin
194,2016-03-01,230000,Belmont Cragin
195,2016-04-01,245000,Belmont Cragin
196,2016-05-01,235000,Belmont Cragin
197,2016-06-01,226500,Belmont Cragin
198,2016-07-01,225000,Belmont Cragin
199,2016-08-01,218000,Belmont Cragin
200,2016-09-01,227500,Belmont Cragin
201,2016-10-01,229000,Belmont Cragin
202,2016-11-01,234000,Belmont Cragin
203,2016-12-01,233500,Belmont Cragin
204,2017-01-01,238000,Belmont Cragin
144,2012-01-01,530000,Lincoln Park
145,2012-02-01,520000,Lincoln Park
146,2012-03-01,450000,Lincoln Park
147,2012-04-01,525000,Lincoln Park
148,2012-05-01,559000,Lincoln Park
149,2012-06-01,550000,Lincoln Park
150,2012-07-01,470000,Lincoln Park
151,2012-08-01,475000,Lincoln Park
152,2012-09-01,477000,Lincoln Park
153,2012-10-01,511500,Lincoln Park
154,2012-11-01,499500,Lincoln Park
155,2012-12-01,486000,Lincoln Park
156,2013-01-01,454250,Lincoln Park
157,2013-02-01,450000,Lincoln Park
158,2013-03-01,442000,Lincoln Park
159,2013-04-01,464250,Lincoln Park
160,2013-05-01,490500,Lincoln Park
161,2013-06-01,497500,Lincoln Park
162,2013-07-01,520000,Lincoln Park
163,2013-08-01,539500,Lincoln Park
164,2013-09-01,553500,Lincoln Park
165,2013-10-01,549000,Lincoln Park
166,2013-11-01,563000,Lincoln Park
167,2013-12-01,549000,Lincoln Park
168,2014-01-01,566750,Lincoln Park
169,2014-02-01,539000,Lincoln Park
170,2014-03-01,575000,Lincoln Park
171,2014-04-01,546000,Lincoln Park
172,2014-05-01,560000,Lincoln Park
173,2014-06-01,498500,Lincoln Park
174,2014-07-01,522000,Lincoln Park
175,2014-08-01,500000,Lincoln Park
176,2014-09-01,532500,Lincoln Park
177,2014-10-01,538750,Lincoln Park
178,2014-11-01,569000,Lincoln Park
179,2014-12-01,562000,Lincoln Park
180,2015-01-01,584250,Lincoln Park
181,2015-02-01,599000,Lincoln Park
182,2015-03-01,599500,Lincoln Park
183,2015-04-01,520500,Lincoln Park
184,2015-05-01,519500,Lincoln Park
185,2015-06-01,490000,Lincoln Park
186,2015-07-01,490000,Lincoln Park
187,2015-08-01,497500,Lincoln Park
188,2015-09-01,530000,Lincoln Park
189,2015-10-01,523250,Lincoln Park
190,2015-11-01,547500,Lincoln Park
191,2015-12-01,547500,Lincoln Park
192,2016-01-01,587000,Lincoln Park
193,2016-02-01,575500,Lincoln Park
194,2016-03-01,576000,Lincoln Park
195,2016-04-01,575500,Lincoln Park
196,2016-05-01,525000,Lincoln Park
197,2016-06-01,510000,Lincoln Park
198,2016-07-01,530000,Lincoln Park
199,2016-08-01,525000,Lincoln Park
200,2016-09-01,555000,Lincoln Park
201,2016-10-01,550000,Lincoln Park
202,2016-11-01,573000,Lincoln Park
203,2016-12-01,552250,Lincoln Park
204,2017-01-01,566500,Lincoln Park
144,2012-01-01,80000,Douglas
145,2012-02-01,160000,Douglas
146,2012-03-01,132500,Douglas
147,2012-04-01,48000,Douglas
148,2012-05-01,45250,Douglas
149,2012-06-01,115000,Douglas
150,2012-07-01,136500,Douglas
151,2012-08-01,112000,Douglas
152,2012-09-01,42250,Douglas
153,2012-10-01,34000,Douglas
154,2012-11-01,30000,Douglas
155,2012-12-01,33604,Douglas
156,2013-01-01,80000,Douglas
157,2013-02-01,56100,Douglas
158,2013-03-01,75000,Douglas
159,2013-04-01,56100,Douglas
160,2013-05-01,89000,Douglas
161,2013-06-01,102500,Douglas
162,2013-07-01,84000,Douglas
163,2013-08-01,72500,Douglas
164,2013-09-01,77000,Douglas
165,2013-10-01,82000,Douglas
166,2013-11-01,85000,Douglas
167,2013-12-01,82250,Douglas
168,2014-01-01,85000,Douglas
169,2014-02-01,65000,Douglas
170,2014-03-01,55500,Douglas
171,2014-04-01,58500,Douglas
172,2014-05-01,86250,Douglas
173,2014-06-01,111500,Douglas
174,2014-07-01,73500,Douglas
175,2014-08-01,60000,Douglas
176,2014-09-01,70000,Douglas
177,2014-10-01,125000,Douglas
178,2014-11-01,94000,Douglas
179,2014-12-01,94000,Douglas
180,2015-01-01,108000,Douglas
181,2015-02-01,116500,Douglas
182,2015-03-01,75000,Douglas
183,2015-04-01,75000,Douglas
184,2015-05-01,85750,Douglas
185,2015-06-01,132500,Douglas
186,2015-07-01,112000,Douglas
187,2015-08-01,145000,Douglas
188,2015-09-01,109500,Douglas
189,2015-10-01,110100,Douglas
190,2015-11-01,109000,Douglas
191,2015-12-01,127500,Douglas
192,2016-01-01,136000,Douglas
193,2016-02-01,128000,Douglas
194,2016-03-01,128750,Douglas
195,2016-04-01,103750,Douglas
196,2016-05-01,113000,Douglas
197,2016-06-01,111000,Douglas
198,2016-07-01,115000,Douglas
199,2016-08-01,189000,Douglas
200,2016-09-01,202500,Douglas
201,2016-10-01,191000,Douglas
202,2016-11-01,119500,Douglas
203,2016-12-01,114750,Douglas
204,2017-01-01,128500,Douglas
144,2012-01-01,150000,Dunning
145,2012-02-01,152500,Dunning
146,2012-03-01,151000,Dunning
147,2012-04-01,151750,Dunning
148,2012-05-01,150000,Dunning
149,2012-06-01,150500,Dunning
150,2012-07-01,150500,Dunning
151,2012-08-01,160000,Dunning
152,2012-09-01,155000,Dunning
153,2012-10-01,150500,Dunning
154,2012-11-01,150000,Dunning
155,2012-12-01,158000,Dunning
156,2013-01-01,162000,Dunning
157,2013-02-01,155000,Dunning
158,2013-03-01,155000,Dunning
159,2013-04-01,155000,Dunning
